driver_id,name,phone,city,zone_id,vehicle_type,joining_date,account_age_days,is_active,kyc_status,aadhaar_verified,dl_verified,dl_expired,vehicle_rc_verified,bank_account_verified,bank_account_type,trips_last_30d,completion_rate_30d,cancel_rate_30d,dispute_rate_30d,cash_trip_ratio_30d,avg_rating_30d,night_trip_ratio_30d,avg_fare_30d,avg_distance_30d,total_trips_lifetime,monthly_earnings_avg,churn_risk,shared_device_flag,duplicate_account_flag,document_mismatch_flag,fraud_ring_id,ring_role
1c66e3ef-deeb-4ede-9f5c-c5541ef6a584,Anil Gupta,+916758756406,bangalore,blr_yeshwanthpur,two_wheeler,2021-09-30,1666,True,verified,True,True,False,True,True,upi,59,0.9397,0.0103,0.0063,0.2322,4.46,0.0115,122.34,12.52,1641,2107.51,0.2671,False,False,False,,
7b1ab1a1-eb66-4020-b33d-f880509f3e07,Ganesh Yadav,+919413965743,bangalore,blr_hebbal,truck_17ft,2021-10-10,1656,True,verified,True,True,False,True,True,bank,72,0.895,0.055,0.0022,0.276,4.43,0.0249,1785.56,51.21,1158,14132.1,0.0426,False,False,False,,
43bddad6-a906-4838-acf8-f76cd032c479,Nilesh Patel,+916439503160,bangalore,blr_whitefield,truck_17ft,2023-02-01,1177,True,verified,True,True,False,True,True,upi,53,0.772,0.178,0.0104,0.4231,4.0,0.0529,2414.46,74.52,4847,117036.75,0.1434,False,False,False,,
b81d7a11-6c0a-42be-a490-21674302b2c1,Babu Hegde,+917913079220,bangalore,blr_hebbal,two_wheeler,2025-07-24,273,True,verified,True,True,False,True,True,upi,78,0.898,0.052,0.0059,0.1959,4.3,0.0429,68.01,5.58,651,5041.16,0.2417,False,False,False,,
61d7cf25-807f-48fb-abd8-fd1b79316438,Vivek Kulkarni,+919671327368,bangalore,blr_electronic_city,three_wheeler,2022-01-30,1544,True,pending,True,True,True,False,True,cash,84,0.9449,0.0051,0.0039,0.1163,4.27,0.0727,266.91,18.06,3186,8319.71,0.1049,False,False,True,,
1e291f31-f3c0-431c-bc3e-0d968f0a3bcb,Krishan Ghosh,+916868444899,bangalore,blr_indiranagar,two_wheeler,2025-09-18,217,True,verified,True,True,False,True,True,bank,49,0.9381,0.0119,0.0007,0.1218,4.05,0.0505,109.44,10.67,595,6062.52,0.2348,False,False,False,,
3592cda5-377d-4a65-a6bb-69c581efb6ba,Selvam Singh,+916634574636,bangalore,blr_koramangala,truck_14ft,2021-09-30,1666,True,verified,True,True,False,True,True,bank,66,0.9341,0.0159,0.0038,0.2418,3.81,0.0256,1650.4,37.61,5745,73449.76,0.1337,False,False,False,,
cb8fc1f1-0855-428d-83d4-d56687e422b0,Dinesh Menon,+917160409090,bangalore,blr_bannerghatta,two_wheeler,2025-01-05,473,True,unverified,True,False,False,True,True,bank,50,0.9494,0.0006,0.0022,0.2177,4.49,0.0424,150.01,10.91,1172,6816.45,0.2485,False,False,True,,
36629943-e8eb-4d5d-bb56-8304c73458d7,Mohammed Murthy,+917318996342,bangalore,blr_electronic_city,three_wheeler,2026-03-20,34,True,verified,True,True,False,True,True,bank,74,0.9004,0.0496,0.001,0.2099,4.51,0.108,229.02,14.88,95,9763.52,0.2676,False,False,False,,
fafa8054-b8da-4de3-94d6-e65c30f210a8,Girish Tiwari,+916534849158,bangalore,blr_jayanagar,two_wheeler,2024-01-23,821,True,verified,True,True,False,True,True,upi,54,0.9448,0.0052,0.0043,0.0939,4.12,0.0594,70.73,7.69,2263,6378.68,0.1927,True,False,False,,
d0ea7a77-27ee-4477-a6b9-261074dea11f,Babu Siddiqui,+917206598648,bangalore,blr_hebbal,two_wheeler,2022-12-26,1214,True,verified,True,True,False,True,True,upi,35,0.9269,0.0231,0.0075,0.1591,4.15,0.1146,83.07,6.81,2693,5336.05,0.2113,False,False,False,,
db29642c-760c-467c-9075-753cb7c7513d,Imran Garg,+918730579566,bangalore,blr_indiranagar,two_wheeler,2021-01-08,1931,True,verified,True,True,False,True,True,upi,62,0.9464,0.0036,0.0039,0.1623,4.37,0.0266,82.39,6.19,6093,6342.95,0.2592,False,False,False,,
856e9b7a-b605-492b-ad34-ec1ec7dd6e81,Ritesh Nayak,+916185442285,bangalore,blr_bannerghatta,three_wheeler,2021-06-07,1781,True,verified,True,True,True,True,True,bank,74,0.9253,0.0247,0.0028,0.2135,4.4,0.0848,249.38,9.61,5275,12036.26,0.1663,False,False,False,,
26cb9193-19ee-4b4b-81a9-966cdaf56dab,Harish Jain,+916256047848,bangalore,blr_hebbal,two_wheeler,2025-11-18,156,True,pending,False,False,False,True,True,upi,55,0.9371,0.0129,0.0021,0.1091,4.04,0.0565,71.8,6.18,346,5960.45,0.1903,False,False,True,,
20d8ffea-4e0b-487d-9242-a920fb97e800,Girish Rao,+919198124736,bangalore,blr_hsr,two_wheeler,2026-03-09,45,True,verified,True,True,False,True,True,upi,59,0.9359,0.0141,0.0028,0.2419,4.91,0.0069,76.04,5.95,99,4815.58,0.3552,False,False,False,,
176095d1-d6ad-4f60-a5ae-83b32a078a3e,Sanjay Mukherjee,+916859214171,bangalore,blr_whitefield,two_wheeler,2025-08-29,237,True,verified,True,True,False,True,True,bank,79,0.8411,0.1089,0.0397,0.499,3.47,0.1193,86.71,8.48,431,3996.85,0.4715,False,False,False,,
2abbd543-4d04-4cb9-823c-094af4bf82f2,Girish Agarwal,+919883771619,bangalore,blr_marathahalli,two_wheeler,2024-11-06,533,True,pending,True,True,False,False,True,upi,83,0.9463,0.0037,0.009,0.0972,3.96,0.0292,60.73,5.69,1087,5038.34,0.2676,False,False,True,,
4050753c-e2ea-4b9b-99a2-c2f3f65f6b3b,Santosh Mishra,+917947381215,bangalore,blr_hsr,three_wheeler,2025-05-04,354,True,pending,True,True,False,False,True,bank,48,0.7581,0.1919,0.0257,0.3749,3.16,0.1347,231.04,7.94,862,8397.12,0.2614,False,False,True,,
7abc81f1-3b6b-4dbb-b680-c3fb72c38a18,Prakash Nair,+918496714285,bangalore,blr_indiranagar,two_wheeler,2024-09-22,578,True,pending,True,False,False,True,True,cash,76,0.9401,0.0099,0.0021,0.171,4.23,0.1192,66.65,7.13,1914,7627.38,0.271,False,False,True,,
7ff9cbf6-afda-4326-a5da-c9ecb67c1323,Manish Siddiqui,+916730370445,bangalore,blr_hsr,two_wheeler,2025-11-12,162,True,verified,True,True,False,True,True,upi,84,0.9458,0.0042,0.0008,0.0433,4.35,0.0603,69.47,3.88,440,5538.02,0.243,False,False,False,,
10007b56-31f0-4fb3-a8df-52ed97936f1b,Murugan Dubey,+918161305421,bangalore,blr_whitefield,two_wheeler,2021-03-09,1871,True,verified,True,True,True,True,True,upi,67,0.9428,0.0072,0.0024,0.127,4.19,0.0953,89.23,6.48,5059,4898.28,0.25,False,False,False,,
330c84a5-220f-4695-ac08-8f1ca51bf828,Lokesh Singh,+916833506026,bangalore,blr_marathahalli,three_wheeler,2022-12-09,1231,True,verified,True,True,False,True,True,upi,74,0.9303,0.0197,0.0039,0.2529,4.24,0.0233,193.55,7.99,3587,15236.67,0.0598,False,False,False,,
f78918a1-a796-4f0e-93d7-2352285d0a85,Naveen Das,+917106103071,bangalore,blr_yeshwanthpur,two_wheeler,2025-11-17,157,True,verified,True,True,False,True,True,upi,76,0.925,0.025,0.0046,0.2249,3.95,0.0286,71.88,5.96,236,3605.97,0.2069,False,False,False,,
683af281-c891-4731-88dd-5ba9fdb714d5,Thirumalai Joshi,+917857454410,bangalore,blr_btm,two_wheeler,2022-01-10,1564,True,verified,True,True,False,True,True,upi,55,0.9034,0.0466,0.0017,0.1807,4.52,0.0523,66.92,5.6,1909,2765.21,0.2881,False,False,False,,
4bdc8fd8-7c3c-44d2-97f0-f65fea5efc0e,Ritesh Swamy,+917623313528,bangalore,blr_hsr,two_wheeler,2025-08-12,254,True,pending,True,True,False,True,True,bank,94,0.9435,0.0065,0.0021,0.1973,4.24,0.0158,76.98,5.26,372,3466.54,0.3548,False,False,False,,
7bf18a99-4ba9-4a15-8a41-0a75a01c0d77,Girish Gupta,+917164162879,bangalore,blr_bannerghatta,mini_truck,2023-04-04,1115,True,verified,True,True,False,True,True,upi,95,0.6508,0.2992,0.0886,0.4035,3.8,0.2044,460.59,17.59,2161,17237.81,0.0705,False,False,False,,solo
b2713be4-05bd-4f92-ab39-8af76daf346d,Ajay Siddiqui,+918974568058,bangalore,blr_rajajinagar,two_wheeler,2022-11-16,1254,True,pending,True,True,False,False,False,bank,59,0.9309,0.0191,0.0063,0.1381,4.48,0.0327,107.9,7.38,4520,8350.8,0.0283,False,False,True,,
d0b99621-0a4d-4407-970f-af657d744274,Dinesh Sharma,+916442561536,bangalore,blr_koramangala,truck_14ft,2025-04-15,373,True,expired,True,True,False,True,False,upi,111,0.8325,0.1175,0.0474,0.3762,3.72,0.0572,1114.6,33.4,1423,59597.88,0.3136,False,False,False,,
7b2a8875-4a18-49bc-a795-678388fb08c4,Thirumalai Menon,+917703581013,bangalore,blr_koramangala,two_wheeler,2023-05-20,1069,True,verified,True,True,False,True,True,upi,50,0.9476,0.0024,0.0011,0.2078,4.01,0.0085,83.27,5.91,3672,5231.28,0.2256,False,False,False,,
933c7abb-dfe2-40dc-abf3-32aaca37f5f3,Ramesh Shetty,+917330559656,bangalore,blr_hsr,three_wheeler,2022-01-10,1564,True,verified,True,True,True,True,True,upi,58,0.7413,0.2087,0.0342,0.4556,3.64,0.1339,252.91,14.76,4249,10955.25,0.2826,False,False,False,,
4e9eec56-0af9-4052-8ce0-be66c010e1cd,Rajan Das,+916360613120,bangalore,blr_bannerghatta,two_wheeler,2025-05-09,349,True,verified,True,True,False,True,True,upi,109,0.8914,0.0586,0.0015,0.1902,4.29,0.0061,148.03,12.67,1104,7100.71,0.3285,False,False,False,,
f3f91c02-a59f-4372-a1e7-7205cb87aa7a,Paresh Khan,+916430249183,bangalore,blr_marathahalli,three_wheeler,2023-09-12,954,True,verified,True,True,False,True,True,upi,77,0.9108,0.0392,0.0,0.2542,4.41,0.0182,148.6,9.17,4012,18372.89,0.0789,False,False,False,,
d76e11d5-5a82-4094-8c60-78047675c87a,Krishan Menon,+917806312545,bangalore,blr_marathahalli,two_wheeler,2024-10-27,543,True,verified,True,True,True,True,True,bank,75,0.9493,0.0007,0.0016,0.245,4.79,0.0017,94.09,8.11,517,1861.67,0.2142,False,False,False,,
0aa212d0-ad6f-488a-9e14-8efc73bcafaf,Mahesh Iyer,+919951688917,bangalore,blr_whitefield,three_wheeler,2025-01-29,449,True,pending,True,True,False,True,False,upi,65,0.9272,0.0228,0.0003,0.1952,4.49,0.0638,210.26,12.66,1521,10787.09,0.1009,False,False,False,,
b08491cd-3b3b-4356-923c-7b81a6f245bf,Vivek Mishra,+916492123539,bangalore,blr_bannerghatta,three_wheeler,2021-12-12,1593,True,verified,True,True,True,True,True,upi,77,0.9488,0.0012,0.0024,0.1836,4.27,0.0826,235.81,12.28,3558,4360.71,0.2153,False,False,False,,
0c96ad2d-21ad-4075-b36c-480cfa84bde9,Murugan Naidu,+919586652405,bangalore,blr_indiranagar,two_wheeler,2020-05-19,2165,True,verified,True,True,False,True,True,cash,103,0.9148,0.0352,0.0045,0.1245,4.53,0.1105,42.65,1.0,8249,7463.81,0.2411,False,False,False,,
fed14c7d-6227-4364-8808-2de4d4ddb4c6,Rohan Yadav,+918306832716,bangalore,blr_yeshwanthpur,mini_truck,2025-09-20,215,True,verified,True,True,False,True,True,bank,103,0.948,0.002,0.0005,0.1661,4.54,0.0126,383.63,13.93,684,26357.71,0.0408,False,False,False,,
a14f4c36-db74-4d4b-9e8a-a7513083121a,Dinesh Swamy,+916572718956,bangalore,blr_hsr,mini_truck,2024-07-01,661,True,verified,True,True,False,True,True,upi,57,0.9479,0.0021,0.0005,0.1335,4.49,0.0275,200.0,4.18,1559,18953.3,0.0564,False,False,False,,
07ed8bc6-6c6a-469c-b516-6f65d6ffaa87,Senthil Dubey,+917804103722,bangalore,blr_yeshwanthpur,two_wheeler,2022-11-05,1265,True,verified,True,True,False,True,True,bank,70,0.92,0.03,0.0027,0.1578,4.11,0.0883,76.61,5.3,2454,4008.14,0.1755,False,False,False,,
d0183e46-e0e2-4022-85bc-8522f5278ab9,Rajesh Babu,+917254819363,bangalore,blr_rajajinagar,truck_17ft,2024-09-27,573,True,pending,False,True,False,False,True,upi,65,0.9367,0.0133,0.0011,0.1849,3.97,0.066,2156.2,36.07,614,34659.54,0.1262,False,False,True,,
e38ba168-fcba-4e1a-bdfa-323d403bfab1,Salman Babu,+917996355236,bangalore,blr_yeshwanthpur,three_wheeler,2021-07-04,1754,True,unverified,False,True,False,True,True,upi,78,0.9066,0.0434,0.0009,0.0797,4.54,0.0066,304.99,20.0,5459,17721.35,0.0678,False,False,False,,
72ea680c-bc06-4aab-b55c-b437a5dab2de,Venkatesh Mukherjee,+916283406767,bangalore,blr_jayanagar,mini_truck,2022-10-30,1271,True,verified,True,True,True,True,True,upi,83,0.9299,0.0201,0.0003,0.1831,4.04,0.0071,649.38,16.66,3574,20695.69,0.1385,False,False,False,,
0c3f7612-7224-4a36-b884-8b956405ad46,Ramesh Garg,+916303505896,bangalore,blr_bannerghatta,two_wheeler,2025-12-25,119,True,verified,True,True,False,True,True,upi,60,0.9227,0.0273,0.0041,0.2557,4.62,0.0124,132.98,12.92,318,6218.37,0.2554,False,False,False,,
5f828864-3b1f-43e2-b41d-fbf8d95f2f10,Venkatesh Dubey,+916815103206,bangalore,blr_hsr,three_wheeler,2021-07-23,1735,True,verified,True,True,False,True,True,bank,53,0.9419,0.0081,0.0002,0.0983,4.41,0.0711,145.8,10.42,7480,18543.67,0.0769,False,False,False,,
03a03440-6bd1-4971-b54e-6082c386a1df,Praveen Kumar,+916639475062,bangalore,blr_btm,truck_17ft,2025-08-16,250,True,verified,True,True,False,True,True,cash,76,0.9418,0.0082,0.0009,0.2393,4.49,0.0292,1907.37,31.74,101,10890.41,0.1301,False,False,False,,
c866e5fa-90fb-4bf1-9d57-4638bdbb3e66,Deepak Pandey,+918123568171,bangalore,blr_hsr,two_wheeler,2024-08-01,630,True,verified,True,True,False,True,True,bank,37,0.9174,0.0326,0.0002,0.1411,4.09,0.0471,138.36,12.78,1773,7271.18,0.2601,False,False,False,,
ba94ce36-2abf-45b7-806e-fd86c4620ab5,Ravi Babu,+916186754856,bangalore,blr_indiranagar,two_wheeler,2024-08-07,624,True,verified,True,True,False,True,True,upi,37,0.9286,0.0214,0.0013,0.234,4.37,0.1142,86.44,6.99,1724,4853.17,0.2085,False,False,False,,
472de72b-8a7b-4142-b9a9-1be0b2fd934f,Ritesh Raju,+917257091480,bangalore,blr_indiranagar,truck_17ft,2021-12-25,1580,True,verified,True,True,False,True,True,upi,80,0.9425,0.0075,0.0022,0.1684,4.07,0.0126,2728.46,42.28,2303,38409.27,0.0928,False,False,False,,
70c97fa6-6dac-4be8-acff-f86452674e2d,Raja Menon,+916631876824,bangalore,blr_electronic_city,mini_truck,2024-11-07,532,True,verified,True,True,False,True,True,upi,69,0.5054,0.4446,0.0811,0.5006,2.6,0.15,398.77,14.24,1197,19371.11,0.3474,False,False,False,,solo
7537800d-22c5-451c-8dca-fb37c8c7dbba,Murugan Das,+918360173399,bangalore,blr_marathahalli,two_wheeler,2021-10-25,1641,True,pending,True,True,False,False,True,upi,63,0.9,0.05,0.013,0.2366,4.85,0.1081,125.63,14.18,3826,4757.17,0.3143,True,False,True,,
3be3cb5d-5284-44b7-9cb0-da1f547dbffb,Praveen Pandey,+917132387475,bangalore,blr_yeshwanthpur,three_wheeler,2025-05-20,338,True,verified,True,True,False,True,True,cash,85,0.9302,0.0198,0.0022,0.1829,4.5,0.0175,140.97,6.88,1126,14166.18,0.1428,False,False,False,,
e50211c2-ebf2-45f9-a3e5-c821a6e3adb2,Kishan Chatterjee,+916571665139,bangalore,blr_bannerghatta,two_wheeler,2024-01-10,834,True,pending,True,True,False,False,False,upi,55,0.9225,0.0275,0.0006,0.1236,4.09,0.0706,90.38,7.31,2458,6932.82,0.1961,False,False,True,,
6e9def5e-6080-4175-8e92-23cdee3930ea,Mohammed Gowda,+916959929287,bangalore,blr_rajajinagar,two_wheeler,2024-12-13,496,True,pending,True,False,False,True,True,cash,81,0.8944,0.0556,0.0019,0.2507,4.67,0.0919,141.57,12.2,1209,7075.44,0.2303,False,False,True,,
ce5bba85-3314-4715-a519-fe2da0cd033d,Ramesh Reddy,+917207069895,bangalore,blr_hebbal,mini_truck,2023-09-05,961,True,verified,True,True,False,True,True,bank,79,0.948,0.002,0.001,0.1372,4.81,0.119,449.22,16.18,2123,16420.31,0.1683,False,False,False,,
d4e87e88-7a17-44b6-be11-a0305837c9e0,Manoj Agarwal,+919202708020,bangalore,blr_bannerghatta,truck_17ft,2024-12-12,497,False,verified,True,True,True,True,True,upi,73,0.948,0.002,0.0006,0.0761,3.77,0.0221,1622.88,37.29,1089,65571.35,0.3132,False,False,False,,
3e4685f3-0e79-462a-aa38-56461933ea8e,Kishan Joshi,+919545608816,bangalore,blr_btm,three_wheeler,2021-04-28,1821,True,verified,True,True,True,True,True,bank,46,0.9306,0.0194,0.0023,0.2167,4.1,0.0311,251.89,11.81,4566,14939.48,0.1222,False,False,False,,
cc208cf0-b873-4ac9-89e1-25dde02665c6,Anil Hegde,+919299253090,bangalore,blr_yeshwanthpur,mini_truck,2024-11-30,509,True,verified,True,True,False,True,True,upi,57,0.9311,0.0189,0.0003,0.2419,4.91,0.0258,698.39,28.47,931,13853.14,0.0012,False,False,False,,
b616808f-4471-4882-881f-4b58fb81073e,Rajesh Siddiqui,+919813605896,bangalore,blr_hebbal,mini_truck,2021-05-28,1791,True,pending,True,False,True,True,True,bank,94,0.9327,0.0173,0.0044,0.1419,4.58,0.0549,489.05,16.91,5478,27527.92,0.1692,False,False,True,,
d0159d50-607c-4a25-9388-711507e103d9,Paresh Gupta,+917781807342,bangalore,blr_whitefield,mini_truck,2021-07-30,1728,True,verified,True,True,False,True,True,upi,68,0.9447,0.0053,0.0074,0.2268,3.93,0.0737,424.89,12.65,5305,21572.2,0.1742,False,False,False,,
cf7d796c-ed3c-4234-aaca-ebc63a248a2b,Mahesh Kulkarni,+919447711791,bangalore,blr_marathahalli,mini_truck,2024-12-10,499,True,pending,True,True,False,True,True,upi,76,0.9491,0.0009,0.0051,0.1462,4.18,0.0414,517.41,21.02,1515,30183.56,0.1177,True,False,False,,
d017ee0d-8527-40af-bfcb-1958a0ac6acb,Venkatesh Das,+917500429693,bangalore,blr_marathahalli,two_wheeler,2026-02-24,58,True,verified,True,True,False,True,True,bank,56,0.8845,0.0655,0.0004,0.1812,4.0,0.0309,62.74,5.49,122,4101.79,0.46,False,False,False,,
7ca6a8ce-a5e3-48d1-be07-10e8856c9372,Kiran Verma,+919814514532,bangalore,blr_electronic_city,two_wheeler,2025-08-29,237,True,verified,True,True,False,True,True,upi,66,0.8998,0.0502,0.0008,0.2067,4.43,0.1192,38.26,1.0,388,4043.56,0.3481,False,False,False,,
6225c318-e1e7-4d4d-9fcf-61560cc7e64c,Selvam Pillai,+918638083053,bangalore,blr_electronic_city,two_wheeler,2024-09-25,575,True,pending,True,True,False,True,True,upi,54,0.9078,0.0422,0.0022,0.1303,4.23,0.0895,139.64,15.0,2359,12023.65,0.1734,True,False,False,,
b8a45cd6-82e4-4462-aa60-a0aa85c09b74,Mohan Murthy,+916593512477,bangalore,blr_btm,two_wheeler,2024-05-14,709,True,verified,True,True,False,True,True,cash,59,0.9478,0.0022,0.0027,0.1374,4.75,0.0178,149.0,11.68,2334,7543.85,0.3911,False,False,False,,
14bf44e7-733a-4f5d-8984-b2e7b5661c24,Umesh Mukherjee,+916875422823,bangalore,blr_yeshwanthpur,three_wheeler,2022-10-10,1291,True,pending,True,True,True,False,False,cash,77,0.8955,0.0545,0.0002,0.2575,4.08,0.0151,273.49,14.33,3852,13962.58,0.1844,False,False,True,,
e15a1071-6e75-4ef5-8d81-31e023de1ebc,Naresh Jain,+916860093581,bangalore,blr_bannerghatta,three_wheeler,2024-09-02,598,True,pending,True,True,False,True,False,bank,114,0.9485,0.0015,0.0019,0.2088,4.72,0.0396,297.7,12.02,1079,6328.55,0.2681,False,False,False,,
62b509ae-0fb1-4ab4-9d72-2c2ec775f8f7,Vinod Mishra,+919609565508,bangalore,blr_bannerghatta,mini_truck,2020-11-12,1988,True,verified,True,True,True,True,True,upi,102,0.911,0.039,0.0104,0.2283,4.01,0.0446,520.11,15.66,3798,13416.28,0.0594,False,False,False,,
0933dfae-cefc-47b2-b9a2-170216f87595,Ibrahim Reddy,+918432071619,bangalore,blr_indiranagar,truck_14ft,2022-11-11,1259,True,pending,False,True,False,True,True,upi,94,0.7579,0.1921,0.05,0.6708,3.27,0.4526,1383.89,39.57,2928,53909.43,0.2343,False,False,False,,
8b4cd01a-2d64-4da6-8df9-bae4bcc43ae6,Dinesh Mehta,+916556140803,bangalore,blr_bannerghatta,truck_17ft,2022-10-03,1298,True,verified,True,True,False,True,True,upi,39,0.9355,0.0145,0.0001,0.1658,4.72,0.102,1325.56,15.33,3351,59058.89,0.1133,False,False,False,,
3ff3ca07-42c9-48df-82e0-37693fc1e700,Krishan Shaikh,+918691062876,bangalore,blr_marathahalli,truck_17ft,2025-08-05,261,True,verified,True,True,False,True,True,bank,68,0.9425,0.0075,0.0005,0.2123,4.48,0.0106,1923.36,32.32,990,120645.44,0.1269,False,False,False,,
4018a379-ebd0-498c-88f7-0579be971109,Prakash Mukherjee,+916198138942,bangalore,blr_hsr,two_wheeler,2022-08-03,1359,True,expired,True,True,False,False,True,upi,110,0.8846,0.0654,0.0352,0.2339,2.85,0.1842,107.28,9.62,5784,11014.57,0.241,False,False,True,,
7c7d2361-ea50-401e-8d6b-a253c1379af7,Shivakumar Bansal,+916983189884,bangalore,blr_koramangala,truck_17ft,2026-01-30,83,True,unverified,True,True,False,True,False,bank,12,0.9406,0.0094,0.0008,0.085,4.71,0.043,1743.23,29.16,198,89085.59,0.3495,False,False,False,,
a3cb854b-14f3-4feb-af59-390f8d49d663,Umesh Tiwari,+917683653712,bangalore,blr_hsr,three_wheeler,2023-01-04,1205,True,unverified,False,False,False,False,True,bank,69,0.6984,0.2516,0.1113,0.4811,2.8,0.2948,131.27,4.52,3636,14557.79,0.3629,False,False,True,,solo
56ec83ab-12ba-4dbd-8b6d-367bf24dd795,Ravi Ghosh,+919654536246,bangalore,blr_hsr,truck_14ft,2024-12-10,499,True,verified,True,True,False,True,True,bank,53,0.9391,0.0109,0.0029,0.1254,4.36,0.1095,1483.66,38.44,1492,60590.68,0.1508,False,False,False,,
9c9b0948-9b6b-4057-ba5b-7348d0b8b884,Thirumalai Pandey,+917520201455,bangalore,blr_jayanagar,mini_truck,2020-12-28,1942,True,verified,True,True,False,True,True,upi,79,0.9236,0.0264,0.0003,0.2123,3.86,0.0209,325.67,13.44,5565,14800.95,0.0998,False,False,False,,
18b3b057-d112-425d-ab11-5571d35b5962,Kiran Joshi,+919555044832,bangalore,blr_btm,two_wheeler,2020-12-24,1946,True,pending,True,True,False,False,False,bank,65,0.9446,0.0054,0.0045,0.1897,4.41,0.0046,81.49,7.72,7549,7043.66,0.2554,False,False,True,,
f606c596-5213-457b-a1a9-814c831dc2ab,Satish Garg,+919956729397,bangalore,blr_koramangala,mini_truck,2020-08-06,2086,True,expired,True,False,False,True,True,cash,87,0.9476,0.0024,0.0066,0.143,4.64,0.064,759.55,22.04,5588,26482.17,0.1369,False,False,True,,
ef2a7c71-7729-4429-8318-2ea83f21e029,Umesh Patil,+919721489164,bangalore,blr_indiranagar,two_wheeler,2020-06-30,2123,True,verified,True,True,False,True,True,upi,93,0.9007,0.0493,0.006,0.1461,4.3,0.0421,135.34,9.85,3411,4223.3,0.2409,False,False,False,,
e70680fe-7b15-434d-ac33-197dbb095c11,Abdul Khan,+917290133128,bangalore,blr_yeshwanthpur,three_wheeler,2024-03-02,782,True,verified,True,True,False,True,True,cash,105,0.9189,0.0311,0.001,0.0703,4.47,0.0543,328.66,17.52,1152,6187.43,0.245,False,False,False,,
762ee550-1f83-4e04-ab92-ab51011b9b7c,Mohammed Das,+918312273432,bangalore,blr_btm,two_wheeler,2025-01-16,462,True,verified,True,True,False,True,True,upi,52,0.9333,0.0167,0.0014,0.1769,4.61,0.0378,55.88,2.18,1325,6547.22,0.267,False,False,False,,
95067b37-0f75-4c9f-8129-2cad3e0e50b4,Mani Shah,+919979127307,bangalore,blr_marathahalli,three_wheeler,2021-10-11,1655,True,verified,True,True,False,True,True,bank,99,0.9242,0.0258,0.0002,0.0804,3.99,0.0461,212.86,10.43,3538,9858.55,0.1898,False,False,False,,
25483548-2879-4d23-9b63-37eb66aa3274,Karthi Gowda,+918364819737,bangalore,blr_jayanagar,two_wheeler,2026-01-02,111,True,verified,True,True,False,True,True,cash,69,0.9484,0.0016,0.0094,0.2014,4.81,0.0554,89.87,7.25,63,1332.18,0.2572,False,False,False,,
c30186dd-92fb-4f35-960b-49c0d8777999,Ashok Rao,+919759512817,bangalore,blr_bannerghatta,mini_truck,2025-01-01,477,True,verified,True,True,False,True,True,cash,73,0.9332,0.0168,0.0011,0.1056,3.54,0.0721,649.3,23.16,1310,23593.58,0.2507,False,False,False,,
3495df12-d720-4903-82c4-22805aef83a4,Ravi Ghosh,+919684732897,bangalore,blr_marathahalli,two_wheeler,2025-12-05,139,True,verified,True,True,False,True,True,upi,37,0.9354,0.0146,0.0026,0.1264,4.47,0.0876,139.9,15.0,252,3374.46,0.2152,False,False,False,,
45351cae-b46c-48fc-80b0-198e786f4fc1,Senthil Rao,+919790905453,bangalore,blr_whitefield,two_wheeler,2024-04-02,751,True,verified,True,True,False,True,True,upi,71,0.9432,0.0068,0.0101,0.1624,4.1,0.0502,93.24,7.51,1625,4882.2,0.3024,False,False,False,,
